x,y,z
-2.670414296238542984e-01,1.157487045357423194e-01,7.189330880708979521e-01
-2.659481472421039716e-01,1.168993945548730262e-01,7.193070926073157345e-01
-2.650148363226694226e-01,1.180128950009541877e-01,7.196263763769659150e-01
-2.641811058791277977e-01,1.191020693013863929e-01,7.199115947198169163e-01
-2.634189502500610125e-01,1.201730269322591194e-01,7.201723207468608834e-01
-2.627319625735253239e-01,1.212256896624760993e-01,7.204073441900794572e-01
-2.620871717191113892e-01,1.222667183110909828e-01,7.206279207402856990e-01
-2.615339890345529383e-01,1.232876862714486488e-01,7.208171586837733846e-01
-2.610389492710071258e-01,1.242952655384736427e-01,7.209865183963235502e-01
-2.605856687101483216e-01,1.252928051481442817e-01,7.211415873315148994e-01
-2.601697666971791723e-01,1.262813407311635383e-01,7.212838597391735274e-01
-2.597785706058794442e-01,1.272633607814507850e-01,7.214176900070184972e-01
-2.594235561757928243e-01,1.282371628413396247e-01,7.215391395601348234e-01
-2.591153531483027517e-01,1.292014207074838050e-01,7.216445726384147497e-01
-2.588292278478458996e-01,1.301604370901780494e-01,7.217424631004081270e-01
-2.585784659643357575e-01,1.311123046407895454e-01,7.218282439437442299e-01
-2.583474157883995370e-01,1.320597577223973640e-01,7.219072820776657462e-01
-2.581381221872950937e-01,1.330026137957768806e-01,7.219788886108765569e-01
-2.579589940952844440e-01,1.339398707578378089e-01,7.220401657394848183e-01
-2.578012419532743071e-01,1.348730783293443092e-01,7.220941262478001166e-01
-2.576652166497809815e-01,1.358023147413926490e-01,7.221406571378257144e-01
-2.575347109019471836e-01,1.367300349602895149e-01,7.221853042322993188e-01
-2.574205298954147514e-01,1.376547898481088050e-01,7.222243752721148047e-01
-2.573201609115704502e-01,1.385770748684602149e-01,7.222587098125643479e-01
-2.572555067287945474e-01,1.394942897687154182e-01,7.222808291704385653e-01
-2.572052196465857699e-01,1.404093141982751258e-01,7.222980256813730238e-01
-2.571689795039532878e-01,1.413223828504281410e-01,7.223104252291011607e-01
-2.571794927781032025e-01,1.422297220061021217e-01,7.223068345690711878e-01
-2.572210185507177727e-01,1.431335668394761451e-01,7.222926265577889193e-01
-2.572709834895145486e-01,1.440367560217576393e-01,7.222755261942728211e-01
-2.573546198489375381e-01,1.449365626404481300e-01,7.222469218417136849e-01
-2.574597778663042513e-01,1.458346220979886421e-01,7.222109463522842221e-01
-2.575763541330057804e-01,1.467321041355328926e-01,7.221710659890968609e-01
-2.577150076311353066e-01,1.476280811557965644e-01,7.221236355755441538e-01
-2.578649911608653089e-01,1.485238234827714332e-01,7.220723211036539357e-01
-2.580270942213576113e-01,1.494192901382642158e-01,7.220168683279334365e-01
-2.582167345963076177e-01,1.503132536391215690e-01,7.219519856711377193e-01
-2.584386448202393161e-01,1.512054886052804359e-01,7.218760807536012125e-01
-2.586914500841915876e-01,1.520964215824799903e-01,7.217895887167327107e-01
-2.589639388062185410e-01,1.529872837791638740e-01,7.216963782551067963e-01
-2.592723167823615116e-01,1.538769054541783698e-01,7.215908812437497044e-01
-2.596385447768150834e-01,1.547640088329511054e-01,7.214655927323736506e-01
-2.600631491223537872e-01,1.556490074227052101e-01,7.213203432239834179e-01
-2.605331335625294953e-01,1.565333596745925315e-01,7.211595609514800387e-01
-2.610364672799194707e-01,1.574183098355727561e-01,7.209873708373520929e-01
-2.615636886747125800e-01,1.583046905080275901e-01,7.208070096794816362e-01
-2.621098625098378099e-01,1.591930846998887428e-01,7.206201655093471548e-01
-2.626775287621970767e-01,1.600834439823823341e-01,7.204259596188421488e-01
-2.632859040297202413e-01,1.609749394784169563e-01,7.202178391153624126e-01
-2.639550499172870768e-01,1.618669229874806770e-01,7.199889334233391391e-01
-2.646875351469039073e-01,1.627597446868615516e-01,7.197383469840872294e-01
-2.654793304478952343e-01,1.636542222777800926e-01,7.194674684835148382e-01
-2.663104039516961952e-01,1.645516782382922538e-01,7.191831665147695452e-01
-2.672034737073220034e-01,1.654515835771756538e-01,7.188776466940982601e-01
-2.681973218167278961e-01,1.663530907908873924e-01,7.185376605019810903e-01
-2.693417080381375617e-01,1.672553235048847564e-01,7.181461660563214222e-01
-2.707085293294377304e-01,1.681574519107537635e-01,7.176785748938937504e-01
-2.721980015209781167e-01,1.690642061958508857e-01,7.171690332251531297e-01
-2.738035821278648196e-01,1.699768771732645400e-01,7.166197618572207606e-01
-2.756395413655752247e-01,1.708939924220042594e-01,7.159916838030182529e-01
-2.781865811377974840e-01,1.718082489761011966e-01,7.151203527804351756e-01
-2.707343196353921844e-01,1.131084571907716163e-01,7.167011868260221297e-01
-2.692599738116607244e-01,1.143532852957444557e-01,7.172100262221248190e-01
-2.679855967762711511e-01,1.155497963855462440e-01,7.176498595257588820e-01
-2.668221084417440880e-01,1.167171831557946571e-01,7.180514162447917403e-01
-2.658076981661568472e-01,1.178490492830472358e-01,7.184015172444384589e-01
-2.649241182598414679e-01,1.189501966664986976e-01,7.187064641454418146e-01
-2.641075739195241079e-01,1.200336787233548530e-01,7.189882742109944269e-01
-2.633746495836565837e-01,1.210969846079545387e-01,7.192412345993896006e-01
-2.627101039040121710e-01,1.221436868736939796e-01,7.194705952570316088e-01
-2.620904912830701039e-01,1.231784533093171485e-01,7.196844380187178425e-01
-2.615471701517589342e-01,1.241962808499532112e-01,7.198719581944120760e-01
-2.610707963687113331e-01,1.251994679997163185e-01,7.200363623500761756e-01
-2.606322912871449349e-01,1.261934350559907325e-01,7.201877058206097582e-01
-2.602358581351775779e-01,1.271778839955525764e-01,7.203245211188702424e-01
-2.598756006971603694e-01,1.281540925929742225e-01,7.204488664934571851e-01
-2.595618231018280153e-01,1.291207681725221046e-01,7.205571502931301664e-01
-2.592837251195913573e-01,1.300800490508275398e-01,7.206531391177826151e-01
-2.590239035721270677e-01,1.310348446796136268e-01,7.207428094711139099e-01
-2.588003732146359481e-01,1.319826777408318885e-01,7.208199499325365078e-01
-2.585975150476915729e-01,1.329261186847882636e-01,7.208899700333447624e-01
-2.584219845541843585e-01,1.338644075522618659e-01,7.209505518277885550e-01
-2.582650229025465483e-01,1.347990679869847663e-01,7.210047209859137274e-01
-2.581187182505809141e-01,1.357312883565621742e-01,7.210552152311165974e-01
-2.579743697525336277e-01,1.366624097655015357e-01,7.211050339663649389e-01
-2.578556266996828716e-01,1.375892508158879646e-01,7.211460145732053739e-01
-2.577571464674430213e-01,1.385127689073281654e-01,7.211800066504278073e-01
-2.576916289403231586e-01,1.394315745065408119e-01,7.212026166574986297e-01
-2.576439799648554962e-01,1.403477500508027442e-01,7.212190623264806977e-01
-2.576264618061143707e-01,1.412600512931542762e-01,7.212251062324939177e-01
-2.576405637578732533e-01,1.421685043106274970e-01,7.212202383977368569e-01
-2.576711911710592995e-01,1.430751468370156654e-01,7.212096691201937970e-01
-2.577191320580186074e-01,1.439800794551568397e-01,7.211931218521356879e-01
-2.578037442641771815e-01,1.448812867829995521e-01,7.211639222776724534e-01
-2.579052025883590837e-01,1.457812498638825782e-01,7.211289028107685795e-01
-2.580309822445370771e-01,1.466792944202618965e-01,7.210854967118387471e-01
-2.581779871867197484e-01,1.475759643445210822e-01,7.210347541684061223e-01
-2.583281754014176146e-01,1.484732396284537681e-01,7.209829257538725722e-01
-2.584719980622956492e-01,1.493719696382480033e-01,7.209332839496982448e-01
-2.586656890189467650e-01,1.502670674900012382e-01,7.208664362180896568e-01
-2.588963139655792722e-01,1.511600475142197975e-01,7.207868439974994823e-01
-2.591535662954320141e-01,1.520521427819924720e-01,7.206980617687747115e-01
-2.594449494719769378e-01,1.529430087039666541e-01,7.205974985076727402e-01
-2.597905796166712356e-01,1.538313004503445991e-01,7.204782053329954472e-01
-2.601926473047159738e-01,1.547174035886721977e-01,7.203394388368691281e-01
-2.606361743542718878e-01,1.556028454879718192e-01,7.201863642172002811e-01
-2.611080515108940014e-01,1.564889430383639701e-01,7.200235068455188570e-01
-2.615897971592369697e-01,1.573772217462258705e-01,7.198572436745652725e-01
-2.620966224156071611e-01,1.582667242119508155e-01,7.196823193062777957e-01
-2.626283230906419353e-01,1.591577577719884284e-01,7.194988070902333943e-01
-2.632096591269827979e-01,1.600490427891211875e-01,7.192981791469099662e-01
-2.638497382622931320e-01,1.609405531863170036e-01,7.190772670719500770e-01
-2.645465463568404396e-01,1.618329502026038536e-01,7.188367726423863235e-01
-2.653025658973177103e-01,1.627265514189796813e-01,7.185758508512689602e-01
-2.661153436377416415e-01,1.636220683658914932e-01,7.182953372890480415e-01
-2.669847046294593351e-01,1.645199415589170822e-01,7.179952958888007331e-01
-2.679185612102731873e-01,1.654203926528292068e-01,7.176729963612095142e-01
-2.689517737578021039e-01,1.663227399195032485e-01,7.173163999591676276e-01
-2.701850423201969109e-01,1.672243551666336425e-01,7.168907617810792443e-01
-2.716226291026000994e-01,1.681269613409834274e-01,7.163946029408809757e-01
-2.731751343521464648e-01,1.690348304192023643e-01,7.158587862642521449e-01
-2.749520749343687953e-01,1.699462590123014816e-01,7.152455149124727907e-01
-2.772187602336552148e-01,1.708573676960962184e-01,7.144632069827656640e-01
-2.704723689677776544e-01,1.140974398086266883e-01,7.158234396978838676e-01
-2.690604619713584111e-01,1.153249751160340675e-01,7.163150117115013593e-01
-2.678150025110453969e-01,1.165117482969956764e-01,7.167486459846793556e-01
-2.667265309694484277e-01,1.176609854529099830e-01,7.171276090516146562e-01
-2.657619458719776562e-01,1.187803681323724159e-01,7.174634415761387274e-01
-2.649049294158054568e-01,1.198740761110978492e-01,7.177618236900119575e-01
-2.641205399440519908e-01,1.209493699798779853e-01,7.180349190328637610e-01
-2.633930439724782024e-01,1.220098148415284522e-01,7.182882119723812409e-01
-2.627383791746858432e-01,1.230530153343873390e-01,7.185161447913004373e-01
-2.621263324634771075e-01,1.240849132964806922e-01,7.187292292769554836e-01
-2.616035521873215086e-01,1.250979575643735298e-01,7.189112432783318907e-01
-2.611350089672102581e-01,1.260987493524747260e-01,7.190743786845581464e-01
-2.607235916861405656e-01,1.270873557160096534e-01,7.192176140532158257e-01
-2.603664991832442821e-01,1.280646930763917335e-01,7.193419425772243914e-01
-2.600375758914983959e-01,1.290354329476552375e-01,7.194564630733525368e-01
-2.597724052765802427e-01,1.299942965934472450e-01,7.195487824367403640e-01
-2.595145914259802122e-01,1.309504258761601814e-01,7.196385504243056896e-01
-2.592937036356774416e-01,1.318995106349187263e-01,7.197154549776296761e-01
-2.591020947166778332e-01,1.328429478535848030e-01,7.197821713738472571e-01
-2.589307436622366732e-01,1.337823207805352577e-01,7.198418248996594215e-01
-2.587659018871376615e-01,1.347197863588528999e-01,7.198992075622200337e-01
-2.586028125721995807e-01,1.356560039649205573e-01,7.199559954984816601e-01
-2.584570332617979749e-01,1.365889395902352699e-01,7.200067534056771024e-01
-2.583248563330641234e-01,1.375191781053738960e-01,7.200527663882172469e-01
-2.582289641514352585e-01,1.384439367184834846e-01,7.200861528358252217e-01
-2.581554034467272163e-01,1.393653425703244575e-01,7.201117706711530619e-01
-2.581051659250433450e-01,1.402833956608968147e-01,7.201292625628159527e-01
-2.580992399730794307e-01,1.411958533654408821e-01,7.201313227938366257e-01
-2.581185641173484591e-01,1.421052786836820014e-01,7.201245909877376228e-01
-2.581482221266672150e-01,1.430136348436074623e-01,7.201142655479771948e-01
-2.582038890038553247e-01,1.439193013439374336e-01,7.200948809398677319e-01
-2.582853902958650583e-01,1.448224644491868385e-01,7.200665085305653079e-01
-2.583888429355695182e-01,1.457238245139317878e-01,7.200304899234791778e-01
-2.585325208797147334e-01,1.466216455528931983e-01,7.199804694768944247e-01
-2.586879332693436950e-01,1.475191499421792396e-01,7.199263588001886260e-01
-2.588308524418524992e-01,1.484188224504189857e-01,7.198766054848332319e-01
-2.589885416419960840e-01,1.493179268518882163e-01,7.198217008485182644e-01
-2.591829824493891987e-01,1.502146675566630729e-01,7.197540041451179205e-01
-2.594154584816271703e-01,1.511091973016457923e-01,7.196730564441714550e-01
-2.596820009318749900e-01,1.520022238919930824e-01,7.195802573349024955e-01
-2.600017877408531408e-01,1.528925161192613014e-01,7.194689220937104945e-01
-2.603771537048902296e-01,1.537802975008683570e-01,7.193382304939083260e-01
-2.607961309484301826e-01,1.546670376638369926e-01,7.191923555316936945e-01
-2.612386950369869898e-01,1.555545191595750221e-01,7.190382773113953574e-01
-2.616930812931567707e-01,1.564438055584626563e-01,7.188800806114766795e-01
-2.621521376375889889e-01,1.573355133960442909e-01,7.187202508922622135e-01
-2.626460479167719853e-01,1.582276906202035316e-01,7.185482857829172954e-01
-2.631888531230188732e-01,1.591198548058467277e-01,7.183592991112909276e-01
-2.637926965761439591e-01,1.600116781274276145e-01,7.181490613821868152e-01
-2.644537834267546295e-01,1.609039410332637199e-01,7.179188933835940478e-01
-2.651754124233891008e-01,1.617970197776751884e-01,7.176676492761765447e-01
-2.659543432989286416e-01,1.626915439347224601e-01,7.173964560662708934e-01
-2.667976983964084337e-01,1.635877658928232559e-01,7.171028302759736572e-01
-2.677207735806326205e-01,1.644855291897850402e-01,7.167814436532512490e-01
-2.687216429296029885e-01,1.653856580460863479e-01,7.164329771597162111e-01
-2.698483548766180684e-01,1.662870972732501396e-01,7.160407046138154152e-01
-2.711418920109391340e-01,1.671894957626657852e-01,7.155903347425847105e-01
-2.726835231857142050e-01,1.680918765569525131e-01,7.150535927709557038e-01
-2.744145741911034331e-01,1.689980375895696052e-01,7.144509001132191006e-01
-2.765053746391295530e-01,1.699054000283079513e-01,7.137229625573683345e-01
-2.704089562761508025e-01,1.150459732244210609e-01,7.148771776220789187e-01
-2.690176996636473028e-01,1.162653724978165992e-01,7.153657824470698312e-01
-2.677999782379179017e-01,1.174432012567716010e-01,7.157934456682062407e-01
-2.667335819453278689e-01,1.185852188000874885e-01,7.161679651384778023e-01
-2.657978182755152963e-01,1.196966591606336006e-01,7.164966044484158969e-01
-2.649633563186259977e-01,1.207839745412068733e-01,7.167896672311502293e-01
-2.641969538481793722e-01,1.218541275093751319e-01,7.170588230078767111e-01
-2.634788535609187132e-01,1.229111525545316108e-01,7.173110266070564789e-01
-2.628355539826994769e-01,1.239508922527032264e-01,7.175369472686642380e-01
-2.622440292936468742e-01,1.249779920408921607e-01,7.177446911121546647e-01
-2.617229866094947788e-01,1.259897026548581489e-01,7.179276794734507083e-01
-2.612805984608013721e-01,1.269853684435086616e-01,7.180830527102650684e-01
-2.609062108215260967e-01,1.279673549661832221e-01,7.182145303399923852e-01
-2.605782281885429819e-01,1.289397376904683479e-01,7.183297199032068203e-01
-2.603021071756452254e-01,1.299021068344312080e-01,7.184266895306472556e-01
-2.600604252759045054e-01,1.308575283119874366e-01,7.185115738240877015e-01
-2.598382385042438125e-01,1.318086247275071510e-01,7.185896029057219359e-01
-2.596347013581080665e-01,1.327556158731179603e-01,7.186610870244362070e-01
-2.594482665579094238e-01,1.336989338824944862e-01,7.187265624251099050e-01
-2.592743229924100445e-01,1.346394169459538825e-01,7.187876507281183436e-01
-2.591040275771495094e-01,1.355783167610364326e-01,7.188474578915576840e-01
-2.589660401724748207e-01,1.365118782351212867e-01,7.188959191640286184e-01
-2.588394060928473905e-01,1.374430816004472145e-01,7.189403977527174527e-01
-2.587345434562091651e-01,1.383707124123769172e-01,7.189772197359124428e-01
-2.586482139778622513e-01,1.392954151461320289e-01,7.190075418562650311e-01
-2.586023635538438059e-01,1.402145746479230293e-01,7.190236361411254107e-01
-2.586026847060452494e-01,1.411279375980096229e-01,7.190235251255495674e-01
-2.586229688376818214e-01,1.420389275381760963e-01,7.190164082341720109e-01
-2.586576116445963858e-01,1.429483901093202003e-01,7.190042421165162567e-01
-2.587242408142901295e-01,1.438545297215180763e-01,7.189808336893891427e-01
-2.588079733211314792e-01,1.447591754923062690e-01,7.189514314123789385e-01
-2.589245971659369094e-01,1.456608782837586769e-01,7.189104726121694489e-01
-2.590737916921102557e-01,1.465599063167767890e-01,7.188580757384150921e-01
-2.592317713169298155e-01,1.474589399377303489e-01,7.188025991736427533e-01
-2.593765296805181086e-01,1.483602292219596275e-01,7.187517599871864338e-01
-2.595545590156914662e-01,1.492592274526553520e-01,7.186892344289556034e-01
-2.597590011370121132e-01,1.501569218317466148e-01,7.186174360965134067e-01
-2.599902931683099050e-01,1.510534464696841606e-01,7.185362014401276420e-01
-2.602664726626271463e-01,1.519475422183471092e-01,7.184392129796877136e-01
-2.606003797607583383e-01,1.528385925421910652e-01,7.183219408832163255e-01
-2.609890675938922322e-01,1.537272791693406471e-01,7.181854328602104154e-01
-2.614063860466633860e-01,1.546161390224891075e-01,7.180388695023046663e-01
-2.618373053942865125e-01,1.555064591894345649e-01,7.178875389175075616e-01
-2.622746448123069452e-01,1.563988897333341010e-01,7.177339434167219201e-01
-2.627390388252724418e-01,1.572921472916798957e-01,7.175708456764945398e-01
-2.632457808199607507e-01,1.581854253391223319e-01,7.173928802743984035e-01
-2.638130525705416618e-01,1.590780589113431343e-01,7.171936529115091608e-01
-2.644425178238365426e-01,1.599704279879527458e-01,7.169725822428694162e-01
-2.651233198512578104e-01,1.608637153486209281e-01,7.167334834376872799e-01
-2.658612374100103870e-01,1.617581128457980522e-01,7.164743284792830513e-01
-2.666644127987323198e-01,1.626536633203225501e-01,7.161922522737116381e-01
-2.675625570565040023e-01,1.635496496538119682e-01,7.158768287733469071e-01
-2.685652130623975564e-01,1.644464331994252571e-01,7.155246962877840344e-01
-2.696490328531261360e-01,1.653459213057952293e-01,7.151440570838961674e-01
-2.708523956035776559e-01,1.662474471459584602e-01,7.147214430890379555e-01
-2.723261288592212503e-01,1.671468486393289932e-01,7.142038631987616126e-01
-2.740195396371491454e-01,1.680481919402675994e-01,7.136091458206940130e-01
-2.760275655832804542e-01,1.689506807679729827e-01,7.129039233402268971e-01
-2.704726484891382121e-01,1.159697818885045417e-01,7.138858828709165882e-01
-2.690882034751787000e-01,1.171841371188359626e-01,7.143763035935403183e-01
-2.679063509837502632e-01,1.183520119021134742e-01,7.147949596848789389e-01
-2.668586355398158694e-01,1.194879646728234657e-01,7.151660907020621627e-01
-2.659143033508510334e-01,1.205987419316964515e-01,7.155006103682812757e-01
-2.650828953135068167e-01,1.216836284229951270e-01,7.157951272568164880e-01
-2.643383539905995727e-01,1.227481673786836036e-01,7.160588680505909354e-01
-2.636292078033750097e-01,1.238021265099244483e-01,7.163100789524566858e-01
-2.630171700130607415e-01,1.248352985212998756e-01,7.165268814686908128e-01
-2.624623235816808675e-01,1.258551824221806892e-01,7.167234211643140895e-01
-2.619888297607360639e-01,1.268583770225243934e-01,7.168911503355945847e-01
-2.615592802660214877e-01,1.278516064713197120e-01,7.170433155196312969e-01
-2.612178523582346368e-01,1.288282583782868751e-01,7.171642625290248763e-01
-2.609166333999153875e-01,1.297966438660817512e-01,7.172709623743216412e-01
-2.606624518401862711e-01,1.307559955249028572e-01,7.173610034403793412e-01
-2.604261284243992169e-01,1.317111897597508796e-01,7.174447240526946601e-01
-2.602086831081570351e-01,1.326621632406907447e-01,7.175217425952259420e-01
-2.599901296185777033e-01,1.336120042333798774e-01,7.175991635692196002e-01
-2.598063284646729976e-01,1.345556724200444587e-01,7.176642692483774510e-01
-2.596405316582588441e-01,1.354957270751195320e-01,7.177230073912944652e-01
-2.595127839536365832e-01,1.364296797046857246e-01,7.177682546637247363e-01
-2.593895016523089514e-01,1.373622502515511878e-01,7.178119348323572790e-01
-2.592795536102094345e-01,1.382923583815293678e-01,7.178508804840447732e-01
-2.591813355531463192e-01,1.392203654477792152e-01,7.178856689989026041e-01
-2.591312928043253971e-01,1.401418085525231727e-01,7.179033943206378776e-01
-2.591339195121458161e-01,1.410566504428582557e-01,7.179024724948744884e-01
-2.591533521939644036e-01,1.419694955775933631e-01,7.178955766434380603e-01
-2.591945830814557095e-01,1.428799639771180519e-01,7.178809775996142228e-01
-2.592669478906976521e-01,1.437872398028569587e-01,7.178553424181027820e-01
-2.593578126526793204e-01,1.446929025778966316e-01,7.178231573176186986e-01
-2.594890900578858961e-01,1.455948735902505287e-01,7.177766442693821469e-01
-2.596406188847827368e-01,1.464955146739678749e-01,7.177229717077165949e-01
-2.597901340675522475e-01,1.473972565809684165e-01,7.176700083571624367e-01
-2.599510000973427881e-01,1.482988289872603782e-01,7.176130251524326376e-01
-2.601431759887473660e-01,1.491983878741460212e-01,7.175449567450954413e-01
-2.603642967135171848e-01,1.500964976231055625e-01,7.174666179101804042e-01
-2.606060777343076618e-01,1.509940783808427223e-01,7.173809802967614502e-01
-2.608965584136939131e-01,1.518889694789843925e-01,7.172780802569097558e-01
-2.612432967317252497e-01,1.527810200432734855e-01,7.171552484607536249e-01
-2.616324038468998414e-01,1.536717630306678184e-01,7.170174132068904971e-01
-2.620475391585485592e-01,1.545628785470919975e-01,7.168703606866039246e-01
-2.624778474248995463e-01,1.554553239921527275e-01,7.167179283713379645e-01
-2.629236502937594699e-01,1.563492446521716484e-01,7.165600126795955704e-01
-2.634011996524580068e-01,1.572437278310256370e-01,7.163908408014347806e-01
-2.639310393297822355e-01,1.581376745680766471e-01,7.162031590584293506e-01
-2.645215718171260444e-01,1.590311053524213203e-01,7.159939730036639638e-01
-2.651643643911754111e-01,1.599249850342469581e-01,7.157662716323961449e-01
-2.658531724257912621e-01,1.608201536665158637e-01,7.155222633616159511e-01
-2.666076927603898139e-01,1.617160356918769248e-01,7.152549824595469952e-01
-2.674663546259891667e-01,1.626112602035003074e-01,7.149508156412058835e-01
-2.684526184882675692e-01,1.635057471076445945e-01,7.146014560670118643e-01
-2.695356690996495441e-01,1.644018880406813987e-01,7.142177916886832678e-01
-2.707145167364525262e-01,1.653006255010562309e-01,7.138002095739195418e-01
-2.721011790882966186e-01,1.661986849585967430e-01,7.133089988565286532e-01
-2.737786145266238869e-01,1.670950121561484703e-01,7.127147939342887151e-01
-2.757142875580392283e-01,1.679932886118488677e-01,7.120291126731896902e-01
-2.706486384087112840e-01,1.168727550039487251e-01,7.128537011823058434e-01
-2.692658090678640148e-01,1.180834594497876533e-01,7.133477477529323041e-01
-2.680991855345309371e-01,1.192457798252301582e-01,7.137645522630600148e-01
-2.670580958371722158e-01,1.203781637678342231e-01,7.141365035069305867e-01
-2.661030392462213623e-01,1.214889112243848213e-01,7.144777192956708323e-01
-2.652499157692810861e-01,1.225759174058633216e-01,7.147825249491780442e-01
-2.645324196248191040e-01,1.236342388520436653e-01,7.150388623917409703e-01
-2.638677862230456306e-01,1.246792982647614845e-01,7.152763157874960642e-01
-2.632877858428511741e-01,1.257061447332101234e-01,7.154835377586591383e-01
-2.627844828529866672e-01,1.267169128487306007e-01,7.156633572199923021e-01
-2.623557763828008316e-01,1.277125637362199195e-01,7.158165190661849309e-01
-2.619647626742327984e-01,1.286996725330548652e-01,7.159562212650215640e-01
-2.616304615699284741e-01,1.296756278107362159e-01,7.160756477575108692e-01
-2.613382006764873866e-01,1.306431229541497596e-01,7.161800702966879539e-01
-2.610666818539330025e-01,1.316058050224976905e-01,7.162770765989168176e-01
-2.608392446402629794e-01,1.325603473315434822e-01,7.163583380179859850e-01
-2.606148410263228743e-01,1.335130940506654151e-01,7.164385086099018807e-01
-2.604206321621863052e-01,1.344602789113717445e-01,7.165078923535702637e-01
-2.602565893027489197e-01,1.354020993540482887e-01,7.165665060995697333e-01
-2.601180141102487631e-01,1.363395314047532447e-01,7.166160071518533625e-01
-2.599918677061864303e-01,1.372744675109582313e-01,7.166610804668411827e-01
-2.598763401401920636e-01,1.382072727511124977e-01,7.167023544719891559e-01
-2.597875068641266050e-01,1.391360546777444251e-01,7.167340979881962060e-01
-2.597298882934673814e-01,1.400604146847920783e-01,7.167546730401140875e-01
-2.597081545164771077e-01,1.409801553318696388e-01,7.167624466084466794e-01
-2.597196193527053776e-01,1.418958242366509803e-01,7.167583444837996032e-01
-2.597623881032846693e-01,1.428079801926808723e-01,7.167430679476002320e-01
-2.598303331049148790e-01,1.437176141271787055e-01,7.167187877508399696e-01
-2.599310985729584855e-01,1.446240592131810554e-01,7.166827840119112114e-01
-2.600741084412279136e-01,1.455266747007565864e-01,7.166317029700933761e-01
-2.602334836904289239e-01,1.464284296462731727e-01,7.165747594137835685e-01
-2.603850695119294123e-01,1.473319075385527976e-01,7.165205976897370821e-01
-2.605611035403696540e-01,1.482339586446481117e-01,7.164577123220953192e-01
-2.607700740068517042e-01,1.491339403519826301e-01,7.163830508781289241e-01
-2.610017124662186716e-01,1.500331360230641731e-01,7.163002922356020985e-01
-2.612601032013286417e-01,1.509313333163457282e-01,7.162079768370561705e-01
-2.615705101853616488e-01,1.518266565481620201e-01,7.160970727724310647e-01
-2.619392355346655821e-01,1.527190908173518546e-01,7.159653379235794146e-01
-2.623505834310004281e-01,1.536103255430655845e-01,7.158183736210271819e-01
-2.627872250368300522e-01,1.545021227876143821e-01,7.156623754259937575e-01
-2.632255001575609099e-01,1.553963638225989707e-01,7.155057904343452568e-01
-2.636727021200391263e-01,1.562925867120223411e-01,7.153460117624713677e-01
-2.641485535351540959e-01,1.571895900497632392e-01,7.151760122235445438e-01
-2.646872442266226533e-01,1.580853696296410926e-01,7.149835513591217273e-01
-2.652919549889337092e-01,1.589803613106208213e-01,7.147675061277083408e-01
-2.659451230588737447e-01,1.598761073628859886e-01,7.145341474225216372e-01
-2.666591469929602276e-01,1.607723879943089851e-01,7.142790420546081265e-01
-2.674603127023969518e-01,1.616684171686368354e-01,7.139928062341807102e-01
-2.684174409232892300e-01,1.625615229214029678e-01,7.136508549672507806e-01
-2.695153606833556870e-01,1.634538677836256393e-01,7.132585977851125802e-01
-2.706844637297502465e-01,1.643496352563100227e-01,7.128409036635626750e-01
-2.720324891919769783e-01,1.652451754862861999e-01,7.123592952978736736e-01
-2.736730377228216993e-01,1.661378938088612922e-01,7.117731647763526626e-01
-2.755827425259980701e-01,1.670311290154652961e-01,7.110908798980259959e-01
-2.710165450181436508e-01,1.177408929298119911e-01,7.117509071446140867e-01
-2.695886909316229652e-01,1.189572151134209999e-01,7.122653686866629030e-01
-2.684124105300104701e-01,1.201189841458993324e-01,7.126892013748286070e-01
-2.673751726766480652e-01,1.212487752864556678e-01,7.130629268854911107e-01
-2.664127508960897894e-01,1.223591166863637336e-01,7.134097038607318808e-01
-2.655652793014106616e-01,1.234437312314706214e-01,7.137150586448551826e-01
-2.648275951727304123e-01,1.245045597980218299e-01,7.139808512443610589e-01
-2.642276129801013895e-01,1.255378249416547187e-01,7.141970367320599200e-01
-2.637109043638529160e-01,1.265537972877221473e-01,7.143832083658713250e-01
-2.632353522943084445e-01,1.275599981973367103e-01,7.145545618983387692e-01
-2.628169103044374899e-01,1.285542819032864936e-01,7.147053294755728592e-01
-2.624505618779084393e-01,1.295379746089177497e-01,7.148373240215749602e-01
-2.621249323786482011e-01,1.305132109055714973e-01,7.149546565818866162e-01
-2.618440461212799830e-01,1.314798306057649024e-01,7.150558641298124796e-01
-2.615741558575743198e-01,1.324431236217217811e-01,7.151531053489296186e-01
-2.613443719530496034e-01,1.333990219364362129e-01,7.152359046310867718e-01
-2.611318836805092136e-01,1.343511465320783027e-01,7.153124582958944044e-01
-2.609474848266740699e-01,1.352980817983346351e-01,7.153789031004355037e-01
-2.607985242261782743e-01,1.362391646335320838e-01,7.154325687236275932e-01
-2.606708865459212987e-01,1.371765072772698768e-01,7.154785703072470415e-01
-2.605578607952245829e-01,1.381111937890248664e-01,7.155192892345159095e-01
-2.604631526145358977e-01,1.390429261455731758e-01,7.155534106647083448e-01
-2.604023378856250015e-01,1.399698789546685584e-01,7.155753263288251453e-01
-2.603628153494275121e-01,1.408939372132020362e-01,7.155895650676328268e-01
-2.603520230495223187e-01,1.418143521378236183e-01,7.155934506127860084e-01
-2.603850997438496018e-01,1.427296783158975013e-01,7.155815382450178008e-01
-2.604619859597794296e-01,1.436403516063886054e-01,7.155538319291702143e-01
